organisationId,organisationName,billingStreet,billingCity,billingStateProvince,billingZipPostalCode,formattedAddress,latitude,longitude
001ON00000JFA8A,,Factor 7  54 Howleys Road,Notting Hill,VIC,3168,"Factor 7  54 Howleys Road, Notting Hill, VIC, 3168",-37.9049758,145.1393713
001ON00000JFAOA,,Unit 2 109 Tulip St,Cheltenham,VIC,3192,"Unit 2 109 Tulip St, Cheltenham, VIC, 3192",-37.9641867,145.0367465
001ON00000JFZJQ,,14 Healey Circuit,Huntingwood,NSW,2148,"14 Healey Circuit, Huntingwood, NSW, 2148",-33.8003586,150.8790548
001ON00000JFA9E,,10 Centre Road,Hallam,VIC,3803,"10 Centre Road, Hallam, VIC, 3803",-38.0200517,145.2736964
001ON00000OCSJK,,14 Dennis St,Campbellfield,VIC,3061,"14 Dennis St, Campbellfield, VIC, 3061",-37.6465524,144.9411419
001ON00000CHH2B,,8 TOUPEIN ROAD,PALMERSTON,NT,830,"8 TOUPEIN ROAD, PALMERSTON, NT, 830",-12.4721504,130.9892027
001ON000005UV43,,144 Colchester RD,Bayswater North,VIC,3153,"144 Colchester RD, Bayswater North, VIC, 3153",-37.8154182,145.3049622
0019S000006PCV5,,#N/A,#N/A,#N/A,#N/A,,,
001ON000002PYKH,,1/9 Eastspur Ct,Kilsyth South,VIC,3137,"1/9 Eastspur Ct, Kilsyth South, VIC, 3137",-37.8217809,145.3138914
001ON00000JFSRY,,9A Pembury Road,Minto,NSW,2566,"9A Pembury Road, Minto, NSW, 2566",-34.0351808,150.8331939
001ON00000JFA9C,,3/49 Miller Street,Murarrie,QLD,4172,"3/49 Miller Street, Murarrie, QLD, 4172",-27.4589189,153.0991771
001ON00000JFA9J,,"82 Sparks Road,",Henderson,WA,6166,"82 Sparks Road, Henderson, WA, 6166",-32.1526934,115.7752531
001ON00000JFAOY,,Unit 1/383 Dorset Road,Bayswater,VIC,3153,"Unit 1/383 Dorset Road, Bayswater, VIC, 3153",,
001ON000003U4AJ,,339 Williamstown Road,Port Melbourne,VIC,3207,"339 Williamstown Road, Port Melbourne, VIC, 3207",-37.8332859,144.9258894
001ON00000JFSQG,,26 Crampton Chase,Sandhurst,VIC,3977,"26 Crampton Chase, Sandhurst, VIC, 3977",-38.0847105,145.2109685
001ON00000JFA4F,,Suite 417 / 30-40 Harcourt Parade,Rosebery,NSW,2018,"Suite 417 / 30-40 Harcourt Parade, Rosebery, NSW, 2018",,
001ON00000JFAUA,,"20 Miller Street,",Northgate,QLD,4172,"20 Miller Street, Northgate, QLD, 4172",-27.4587663,153.0987308
001ON00000JFSRG,,"2 Rockleigh Court,",Glenella,QLD,4740,"2 Rockleigh Court, Glenella, QLD, 4740",-21.1294324,149.1488559
001ON00000JFAA1,,44 Graeme Street,Dromana,VIC,3936,"44 Graeme Street, Dromana, VIC, 3936",-38.3351305,144.974813
0017F00001UEINU,,#N/A,#N/A,#N/A,#N/A,,,
0019S000005J0S4,,64 Geddes Street,MULGRAVE,VIC,3170,"64 Geddes Street, MULGRAVE, VIC, 3170",-37.909153,145.1526321
001ON00000CY8U3,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000JFZVN,,66 Wedgewood Rd,Hallam,VIC,3803,"66 Wedgewood Rd, Hallam, VIC, 3803",-38.0132325,145.2550213
001ON00000JFANP,,"Unit 56, 327 Mansfield St",Thornbury,VIC,3071,"Unit 56, 327 Mansfield St, Thornbury, VIC, 3071",-37.7588468,145.0269829
001ON00000JFAEX,,"11 Martin Drive,",Tomago,NSW,2322,"11 Martin Drive, Tomago, NSW, 2322",-32.8195696,151.7028795
001ON000000YZN3,,82 Northern Road,Heidelberg West,VIC,3081,"82 Northern Road, Heidelberg West, VIC, 3081",-37.7298714,145.0512577
0015K000004YVJY,,529 Hume Street,Albury,NSW,2640,"529 Hume Street, Albury, NSW, 2640",-36.0852837,146.9154707
0015K000004YYDM,,#N/A,#N/A,#N/A,#N/A,,,
0015K000004CGLX,,2/91 Tulip Street,Cheltenham,VIC,3192,"2/91 Tulip Street, Cheltenham, VIC, 3192",-37.9641867,145.0367465
0019S000002QWJE,,Macquarie Drive,Thomastown,VIC,3074,"Macquarie Drive, Thomastown, VIC, 3074",-37.6913511,145.0313364
0019S000005CIOI,,62-66 Governor Macquarie Drive,CHIPPING NORTON,NSW,2170,"62-66 Governor Macquarie Drive, CHIPPING NORTON, NSW, 2170",-33.9260249,150.9621575
001ON000002DQFP,,#N/A,#N/A,#N/A,#N/A,,,
001ON000002JWP1,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000IR8T8,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000JFZXD,,"1 Short St,",Auburn,NSW,2144,"1 Short St, Auburn, NSW, 2144",-33.8374677,151.0290121
001ON00000JFA7R,,630 Waterdale Rd,Heidelberg West,VIC,3081,"630 Waterdale Rd, Heidelberg West, VIC, 3081",-37.7310904,145.0499107
001ON00000JFA8F,,25 Emperor Pde,Tarneit,VIC,3029,"25 Emperor Pde, Tarneit, VIC, 3029",-37.8483618,144.667125
001ON00000JFAGX,,21/22 Disney Avenue,Keilor East,VIC,3033,"21/22 Disney Avenue, Keilor East, VIC, 3033",-37.7330917,144.8569871
001ON00000OCSID,,13 MARTIN STREET,BOX HILL NORTH,VIC,3129,"13 MARTIN STREET, BOX HILL NORTH, VIC, 3129",-37.8013289,145.1357068
001ON00000OCSJ0,,1/14 Southeast Boulevard,Pakenham,VIC,3810,"1/14 Southeast Boulevard, Pakenham, VIC, 3810",-38.0979729,145.4879785
001ON00000OCSJ2,,0,Mornington,VIC,3931,"0, Mornington, VIC, 3931",-38.2202151,145.0411089
001ON00000OCSJ5,,73 Winbourne Road,Brookvale,NSW,2100,"73 Winbourne Road, Brookvale, NSW, 2100",-33.7621638,151.2734807
0015K000004HAUO,,"Level 20, 321 Kent Street",Sydney,NSW,2000,"Level 20, 321 Kent Street, Sydney, NSW, 2000",-33.8677269,151.2041396
0017F00001UEISB,,2 Blue Street,North Sydney,NSW,2060,"2 Blue Street, North Sydney, NSW, 2060",-33.8410137,151.2078933
0017F00001UEJDA,,L10 383 Kent Street,SYDNEY,NSW,2000,"L10 383 Kent Street, SYDNEY, NSW, 2000",,
0017F00001UEJRY,,"Level 1, 101 Flinders Street",Adelaide,SA,5000,"Level 1, 101 Flinders Street, Adelaide, SA, 5000",-34.9243656,138.6036098
0019S000002PNX5,,"Unit 52, 2 Nagle Street",EAST WAGGA WAGGA,NSW,2650,"Unit 52, 2 Nagle Street, EAST WAGGA WAGGA, NSW, 2650",,
0019S000004U54R,,175 Murphy Street,BENDIGO,VIC,3554,"175 Murphy Street, BENDIGO, VIC, 3554",-36.7451991,144.3039832
0019S000004X5MD,,135 Coronation Drive,MILTON,QLD,4064,"135 Coronation Drive, MILTON, QLD, 4064",-27.4682983,153.0102666
0019S000005FW6W,,357 Ferntree Gully Road,MOUNT WAVERLEY,VIC,3149,"357 Ferntree Gully Road, MOUNT WAVERLEY, VIC, 3149",-37.9000486,145.1365357
0019S0000065J6O,,891 Ingham Road,Bohle,QLD,4818,"891 Ingham Road, Bohle, QLD, 4818",-19.2607039,146.7210497
001ON0000017N2B,,1 Millennium Court,KNOXFIELD,VIC,3180,"1 Millennium Court, KNOXFIELD, VIC, 3180",-37.899339,145.2401627
001ON000002JUUW,,10 Kent Road,MASCOT,NSW,2020,"10 Kent Road, MASCOT, NSW, 2020",-33.9242396,151.1838039
001ON000003F4QQ,,4 Dellamarta Road,Wangara,WA,6065,"4 Dellamarta Road, Wangara, WA, 6065",-31.7889099,115.8212037
001ON000003FHNL,,18 Vallance Street,Saint Marys,NSW,2760,"18 Vallance Street, Saint Marys, NSW, 2760",-33.7645961,150.7786444
001ON000009MUEB,,10 Brennan Close,ASQUITH,NSW,2077,"10 Brennan Close, ASQUITH, NSW, 2077",-33.6964666,151.1097459
001ON00000AN8MT,,Level 6 380 Docklands Drive,Docklands,VIC,3008,"Level 6 380 Docklands Drive, Docklands, VIC, 3008",,
001ON00000JFZKD,,"Level 8, 178 Saint Georges Terrace,",Perth,WA,6000,"Level 8, 178 Saint Georges Terrace, Perth, WA, 6000",,
001ON00000JFZWQ,,Unit 7/27 Annie St,WICKHAM,NSW,2293,"Unit 7/27 Annie St, WICKHAM, NSW, 2293",,
001ON00000JFA3D,,"Unit 1, 251 Ferntree Gully Road",MOUNT WAVERLEY,VIC,3149,"Unit 1, 251 Ferntree Gully Road, MOUNT WAVERLEY, VIC, 3149",-37.8976417,145.1266652
001ON00000JFA3N,,3 Concorde Drive,KEILOR PARK,VIC,3042,"3 Concorde Drive, KEILOR PARK, VIC, 3042",-37.7222716,144.8480466
001ON00000OCSBM,,35-45 Frankston-Dandenong Road,DANDENONG,VIC,3175,"35-45 Frankston-Dandenong Road, DANDENONG, VIC, 3175",-38.0029215,145.2179134
001ON00000OCSBN,,Lot 10 Calabro Way,BURLEIGH HEADS,QLD,4220,"Lot 10 Calabro Way, BURLEIGH HEADS, QLD, 4220",-28.1029675,153.4160557
001ON00000OCSBZ,,Suite 8 / 50 Upper Heidelberg Rd,IVANHOE,VIC,3079,"Suite 8 / 50 Upper Heidelberg Rd, IVANHOE, VIC, 3079",-37.7709272,145.0410529
001ON00000OCSC1,,"Level 9, 180 Flinders Street",MELBOURNE,VIC,3000,"Level 9, 180 Flinders Street, MELBOURNE, VIC, 3000",,
001ON00000OCSC2,,320 Churchill Road,KILBURN,SA,5084,"320 Churchill Road, KILBURN, SA, 5084",-34.8599541,138.5830547
001ON00000OCSCU,,10 Farrin Street,Attadalem,WA,6165,"10 Farrin Street, Attadalem, WA, 6165",-32.0268222,115.8047287
001ON00000OCSCB,,"Unit 4, 21 Pikkat Drive",BRAEMAR,NSW,2575,"Unit 4, 21 Pikkat Drive, BRAEMAR, NSW, 2575",,
001ON00000OCSCR,,1/16 Oxleigh Drive,MALAGA,WA,6090,"1/16 Oxleigh Drive, MALAGA, WA, 6090",-31.8463772,115.8856884
001ON00000OCSEA,,"Factory 2, 21-29 Railway Avenue",HUNTINGDALE,VIC,3166,"Factory 2, 21-29 Railway Avenue, HUNTINGDALE, VIC, 3166",-37.9098178,145.1023047
001ON00000OCSEB,,"Unit 28, 7-9 Production Road",TAREN POINT,NSW,2229,"Unit 28, 7-9 Production Road, TAREN POINT, NSW, 2229",,
001ON00000OCSEH,,PO Box 1079,Paradise Point,WQLD,4216,"PO Box 1079, Paradise Point, WQLD, 4216",,
001ON00000OCSER,,Suite G2/25 Ryde Road,Pymble,NSW,2073,"Suite G2/25 Ryde Road, Pymble, NSW, 2073",,
001ON00000OCSEZ,,"UNIT 2, 194 MILITARY RD",GUILDFORD,NSW,2161,"UNIT 2, 194 MILITARY RD, GUILDFORD, NSW, 2161",,
001ON00000OCSEC,,"Suite 4, Level 4, 6 Eden Park Drive",MACQUARIE PARK,NSW,2113,"Suite 4, Level 4, 6 Eden Park Drive, MACQUARIE PARK, NSW, 2113",-33.785215550000004,151.13148182126622
0015K0000048MFP,,13-15 Brough Street,Springvale,VIC,3171,"13-15 Brough Street, Springvale, VIC, 3171",-37.9428861,145.1703065
0015K000004MVUH,,"33-35 Yazaki Way,",Carrum Downs,VIC,3201,"33-35 Yazaki Way, Carrum Downs, VIC, 3201",-38.0948243,145.1748708
0019S000003MPQR,,13 Hume Road,Smithfield,NSW,2164,"13 Hume Road, Smithfield, NSW, 2164",-33.8364037,150.9307757
001ON000003UEXZ,,#N/A,#N/A,#N/A,#N/A,,,
001ON000009VX7R,,23 brodie road north,lonsdale,SA,5160,"23 brodie road north, lonsdale, SA, 5160",,
001ON00000BVFFC,,44 Jellico Drive,SCORESBY,VIC,3179,"44 Jellico Drive, SCORESBY, VIC, 3179",-37.8959881,145.2179207
001ON00000BYGVF,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000BDTF8,,"96 Fairfield Street,",Fairfield,NSW,2165,"96 Fairfield Street, Fairfield, NSW, 2165",-33.8700873,150.9823403
001ON00000BEWYT,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000GYBKR,,23 Waler Crescent,Smeaton Grange,NSW,2567,"23 Waler Crescent, Smeaton Grange, NSW, 2567",-34.033132,150.7629941
001ON00000JFSRR,,"Unit 9, 6 Leighton Place",HORNSBY,NSW,2077,"Unit 9, 6 Leighton Place, HORNSBY, NSW, 2077",-33.696327,151.111582
001ON00000JFZOW,,"33 Queen Street,",Brisbane,QLD,4000,"33 Queen Street, Brisbane, QLD, 4000",-27.471001,153.0239027
001ON00000JFZQW,,"11 Cliff Road,",Epping,NSW,2121,"11 Cliff Road, Epping, NSW, 2121",-33.7717983,151.0723717
001ON00000JFA21,,7 Epsom Drive,Tomago,NSW,2322,"7 Epsom Drive, Tomago, NSW, 2322",,
001ON00000JFAFS,,"Handley Drive,",Boyne Island,QLD,4680,"Handley Drive, Boyne Island, QLD, 4680",-23.9392344,151.3407288
001ON00000OCSBP,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000OCSBS,,"Unit level 11, 458 Brunswick Street",Fortitude Valley,QLD,4006,"Unit level 11, 458 Brunswick Street, Fortitude Valley, QLD, 4006",,
001ON00000OCSC5,,"Suite 401, Level 4, 2-4 Lyonpark Road",Macquarie Park,NSW,2113,"Suite 401, Level 4, 2-4 Lyonpark Road, Macquarie Park, NSW, 2113",,
001ON00000OCSCG,,14 Capital Court,Braeside,VIC,3195,"14 Capital Court, Braeside, VIC, 3195",-37.9954114,145.1098756
001ON00000OCSD1,,2A Montrose Pl,HAWTHORN EAST,VIC,3123,"2A Montrose Pl, HAWTHORN EAST, VIC, 3123",-37.8227911,145.0458664
001ON00000OCSI9,,157 Walker Street,North Sydney,NSW,2060,"157 Walker Street, North Sydney, NSW, 2060",-33.8376384,151.2094062
0019S000004GYQL,,2 Caribbean Drive,SCORESBY,VIC,3179,"2 Caribbean Drive, SCORESBY, VIC, 3179",-37.9021647,145.2188716
0019S000005BPOG,,7 Technology Circuit,Hallam,VIC,3803,"7 Technology Circuit, Hallam, VIC, 3803",-38.0117126,145.2592758
0019S000005FWVQ,,20 Sangiorgio Park,Osborne Park,WA,6017,"20 Sangiorgio Park, Osborne Park, WA, 6017",-31.9033165,115.814291
0019S000005YMXA,,480 Queen Street,Brisbane City,QLD,4000,"480 Queen Street, Brisbane City, QLD, 4000",-27.4644999,153.0306988
0019S0000064AAL,,221 Hammond Road,Dandenong South,VIC,3175,"221 Hammond Road, Dandenong South, VIC, 3175",-38.0091589,145.2068898
001ON000001TAO0,,9 Carrington Road,Castle Hill,NSW,2154,"9 Carrington Road, Castle Hill, NSW, 2154",-33.7274064,150.9893915
001ON000007P9D8,,349b Wentworth Avenue,Pendle Hill,NSW,2145,"349b Wentworth Avenue, Pendle Hill, NSW, 2145",-33.8033404,150.9612832
001ON00000APXZ5,,24 Daisy St,Revesby,NSW,2212,"24 Daisy St, Revesby, NSW, 2212",-33.9364659,151.0088754
001ON00000AXDQC,,153 KEYS ROAD,Moorabbin,VIC,3189,"153 KEYS ROAD, Moorabbin, VIC, 3189",-37.949492,145.0757929
001ON00000BDTWR,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000DTK6F,,37 Bond Street,RINGWOOD,VIC,3134,"37 Bond Street, RINGWOOD, VIC, 3134",-37.814394,145.2234684
001ON00000JFZKF,,"22 Industry Boulevard,",Carrum Downs,VIC,3201,"22 Industry Boulevard, Carrum Downs, VIC, 3201",-38.0923724,145.1707439
001ON00000JFZRH,,"170 Railway Parade,",Bassendean,WA,6054,"170 Railway Parade, Bassendean, WA, 6054",-31.9126212,115.9358199
001ON00000JFA3T,,"10/ 6-8 Herbert Street,",St Leonards,NSW,2065,"10/ 6-8 Herbert Street, St Leonards, NSW, 2065",-33.8061048,151.1592857
001ON00000JFA8B,,96 Bell Street,Preston,VIC,3072,"96 Bell Street, Preston, VIC, 3072",-37.7455348,145.0252621
001ON00000OCSBO,,50 Pitt Street,SYDNEY,NSW,2000,"50 Pitt Street, SYDNEY, NSW, 2000",-33.863332,151.2092568
001ON00000OCSBQ,,34 Mount Erin Road,Campbelltown,NSW,2560,"34 Mount Erin Road, Campbelltown, NSW, 2560",-34.0582566,150.8031453
001ON00000OCSC3,,420 Footscray Road,West Melbourne,VIC,3003,"420 Footscray Road, West Melbourne, VIC, 3003",-37.8071161,144.9132978
001ON00000OCSC7,,"Unit 9, 135 Finlay Road",Goulburn,NSW,2580,"Unit 9, 135 Finlay Road, Goulburn, NSW, 2580",,
001ON00000OCSC9,,"Unit 1, 13 Bessemer Street",Blacktown,NSW,2148,"Unit 1, 13 Bessemer Street, Blacktown, NSW, 2148",,
001ON00000OCSCA,,59 Albany Highway,Victoria Park,WA,6100,"59 Albany Highway, Victoria Park, WA, 6100",-31.9693072,115.8893304
001ON00000OCSCM,,Suite 8/50 Upper Heidelburg Road,IVANHOE,VIC,3079,"Suite 8/50 Upper Heidelburg Road, IVANHOE, VIC, 3079",-37.7709272,145.0410529
001ON00000OCSCN,,15 Felspar Street,Welshpool,WA,6106,"15 Felspar Street, Welshpool, WA, 6106",-32.0015762,115.96989
001ON00000OCSCT,,Beach Road,THAMES,NI,3500,"Beach Road, THAMES, NI, 3500",,
001ON00000OCSCV,,9 MELRICH ROAD,BAYSWATER,VIC,3153,"9 MELRICH ROAD, BAYSWATER, VIC, 3153",-37.8465535,145.2834527
001ON00000OCSCX,,269b Treasure Road North,Welshpool,WA,6106,"269b Treasure Road North, Welshpool, WA, 6106",-31.995084,115.9477121
001ON00000OCSCZ,,103 Newman Road,WAVELL HEIGHTS,QLD,4012,"103 Newman Road, WAVELL HEIGHTS, QLD, 4012",-27.3808029,153.045968
001ON00000OCSCH,,6 Whitmuir Road,BENTLEIGH,VIC,3204,"6 Whitmuir Road, BENTLEIGH, VIC, 3204",-37.9163539,145.0287589
001ON00000OCSD6,,179-187 Browns Road,Noble Park North,VIC,3174,"179-187 Browns Road, Noble Park North, VIC, 3174",-37.9504668,145.1855764
001ON00000OCSDA,,9 Dennis Court,Berrimah,NT,820,"9 Dennis Court, Berrimah, NT, 820",-12.4363616,130.9226894
001ON00000OCSDE,,2/18 Arundel Street,Cranbourne,VIC,3977,"2/18 Arundel Street, Cranbourne, VIC, 3977",-38.1035559,145.2843537
001ON00000OCSDG,,163 Rossmanns Road,STAPYLTON,QLD,4207,"163 Rossmanns Road, STAPYLTON, QLD, 4207",,
001ON00000OCSDJ,,"Unit 130b, 23 Milton Parade",MALVERN,VIC,3144,"Unit 130b, 23 Milton Parade, MALVERN, VIC, 3144",-37.84601385,145.03892849157486
001ON00000OCSEE,,32 Shearson Cresent,MENTONE,VIC,3194,"32 Shearson Cresent, MENTONE, VIC, 3194",-37.9783335,145.0842374
001ON00000OCSEP,,66 Kings Park Road,WEST PERTH,WA,6005,"66 Kings Park Road, WEST PERTH, WA, 6005",-31.9506514,115.8350739
001ON00000OCSEU,,103 Long Street,Smithfield,NSW,2164,"103 Long Street, Smithfield, NSW, 2164",-33.8392888,150.9281902
001ON00000OCSEV,,E1/3/29 Birnie Avenue,Lidcombe,NSW,2141,"E1/3/29 Birnie Avenue, Lidcombe, NSW, 2141",,
001ON00000OCSEW,,"Unit 6, 4 Skyline Place",Frenchs Forest,NSW,2085,"Unit 6, 4 Skyline Place, Frenchs Forest, NSW, 2085",,
001ON00000OCSEX,,51-55 Centre Way,Croydon South,VIC,3136,"51-55 Centre Way, Croydon South, VIC, 3136",-37.8156454,145.2926936
001ON00000OCSI7,,124 Long Street,Smithfield,NSW,2164,"124 Long Street, Smithfield, NSW, 2164",-33.8392888,150.9281902
001ON00000OCSI8,,36 Huntington Place,Banyo,QLD,4014,"36 Huntington Place, Banyo, QLD, 4014",-27.3849175,153.0949643
001ON00000OCSCJ,,6 Conos Court,Donvale,VIC,3111,"6 Conos Court, Donvale, VIC, 3111",-37.7873825,145.1959781
001ON00000OCSES,,U4/3 Hopetoun Place,Welshpool,WA,6106,"U4/3 Hopetoun Place, Welshpool, WA, 6106",,
001ON00000OCSET,,Unit 12/51 Nelson Rd,YENNORA,NSW,2161,"Unit 12/51 Nelson Rd, YENNORA, NSW, 2161",,
001ON000000JGY4,,#N/A,#N/A,#N/A,#N/A,,,
001ON000000LI7I,,#N/A,#N/A,#N/A,#N/A,,,
001ON000002GJCI,,#N/A,#N/A,#N/A,#N/A,,,
001ON0000060PZS,,147-149 Magowar Road,GIRRAWEEN,NSW,2145,"147-149 Magowar Road, GIRRAWEEN, NSW, 2145",-33.8007111,150.9417885
001ON00000BDRLQ,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000DQ2EG,,16 Jersey Road,Bayswater,VIC,3153,"16 Jersey Road, Bayswater, VIC, 3153",-37.8401418,145.2796015
001ON00000JFSRO,,"39 Collingwood St,",Osborne Park,WA,6017,"39 Collingwood St, Osborne Park, WA, 6017",-31.9042854,115.8168292
001ON00000OCSC0,,44-80 Sinclair Rd,DANDENONG,VIC,3175,"44-80 Sinclair Rd, DANDENONG, VIC, 3175",-37.9880555,145.1967503
001ON00000OCSDZ,,14 Moloney Drive,Wodonga,VIC,3690,"14 Moloney Drive, Wodonga, VIC, 3690",-36.1032366,146.8659045
001ON00000OCSDC,,140-146 Barry Road,CAMPBELLFIELD,VIC,3061,"140-146 Barry Road, CAMPBELLFIELD, VIC, 3061",-37.6676043,144.9627953
001ON00000OCSEL,,14/16 Bernera Road,Prestons,NSW,2170,"14/16 Bernera Road, Prestons, NSW, 2170",-33.9397823,150.8678635
001ON00000OCSEN,,"Unit 1, 6 South Road",BRAYBROOK,VIC,3019,"Unit 1, 6 South Road, BRAYBROOK, VIC, 3019",40.8069025,-72.6432005
001ON00000OCSEO,,46 Merrindale Drive,CROYDON,VIC,3136,"46 Merrindale Drive, CROYDON, VIC, 3136",-37.8136698,145.2898653
001ON000001VJWO,,#N/A,#N/A,#N/A,#N/A,,,
001ON000002GLWM,,"Unit 6, 39 Herbert Street",ST LEONARDS,NSW,2065,"Unit 6, 39 Herbert Street, ST LEONARDS, NSW, 2065",46.1262785,-60.196056
001ON000003UGD1,,#N/A,#N/A,#N/A,#N/A,,,
001ON000009VAK4,,1/16 Fitzgerald Road,Laverton,VIC,3028,"1/16 Fitzgerald Road, Laverton, VIC, 3028",-37.845403,144.7815688
001ON00000JFZKH,,"Unit 2, 8 STENNETT ROAD",INGLEBURN,NSW,2565,"Unit 2, 8 STENNETT ROAD, INGLEBURN, NSW, 2565",,
001ON00000OCSCK,,136-140 South Park Drive,DANDENONG SOUTH,VIC,3175,"136-140 South Park Drive, DANDENONG SOUTH, VIC, 3175",-38.0164185,145.194337
001ON00000OCSEI,,5 Fulwood Place,MULGRAVE,VIC,3170,"5 Fulwood Place, MULGRAVE, VIC, 3170",-37.9297368,145.1826055
001ON00000OCSEJ,,Unit 13/82 Reserve Road,Artarmon,NSW,2064,"Unit 13/82 Reserve Road, Artarmon, NSW, 2064",,
001ON00000OCSEK,,119 Kewdale Road,Kewdale,WA,6105,"119 Kewdale Road, Kewdale, WA, 6105",-31.9852,115.9531291
0017F00001UEJ9O,,"66 Loftus Road,",Yennora,NSW,2161,"66 Loftus Road, Yennora, NSW, 2161",-33.8607467,150.9686421
001ON00000OCSBT,,14a Hearne St,MORTDALE,NSW,2223,"14a Hearne St, MORTDALE, NSW, 2223",-33.965392,151.0675497
001ON000006DGY4,,268 Montague Road,WEST END,QLD,4101,"268 Montague Road, WEST END, QLD, 4101",-27.4788541,153.006477
001ON00000BSNQL,,"Unit 1, 11-19 Waler Crescent",Smeaton Grange,NSW,2567,"Unit 1, 11-19 Waler Crescent, Smeaton Grange, NSW, 2567",,
001ON00000OCSE7,,"Unit 8, 6 Arvida Street",Malaga,WA,6090,"Unit 8, 6 Arvida Street, Malaga, WA, 6090",,
001ON00000OCSE8,,"Unit 6, 476 Gardeners Road",Alexandria,NSW,2015,"Unit 6, 476 Gardeners Road, Alexandria, NSW, 2015",,
001ON00000OCSEF,,8 Khartoum Road,MACQUARIE PARK,NSW,2113,"8 Khartoum Road, MACQUARIE PARK, NSW, 2113",-33.7795243,151.1241785
001ON00000OCSEG,,S4 Gunshot Alley Suakin Drive,MOSMAN,NSW,2088,"S4 Gunshot Alley Suakin Drive, MOSMAN, NSW, 2088",,
0015M000003CHSJ,,1 Acacia Place,Notting Hill,Victoria,3168,"1 Acacia Place, Notting Hill, Victoria, 3168",-37.9009635,145.1344411
0017F00001UEJEZ,,#N/A,#N/A,#N/A,#N/A,,,
0019S000003FLFG,,14 Stirling Crescent,Surrey Hill,NSW,3127,"14 Stirling Crescent, Surrey Hill, NSW, 3127",-37.8250677,145.0962765
0019S000003W14J,,Pavesi St,Smithfield,NSW,2164,"Pavesi St, Smithfield, NSW, 2164",-33.8458652,150.9574031
0019S000004Z9ER,,"Level 15, 300 La Trobe Street",MELBOURNE,VIC,3000,"Level 15, 300 La Trobe Street, MELBOURNE, VIC, 3000",-37.8111932,144.9607398
0019S000006X6YX,,"1 Heathcote Road,",Liverpool,NSW,2170,"1 Heathcote Road, Liverpool, NSW, 2170",-33.9420578,150.9424893
0019S0000070BGK,,6 Anzed Court,Mulgrave,VIC,3170,"6 Anzed Court, Mulgrave, VIC, 3170",-37.9210961,145.1497749
0019S0000070D2I,,2-8 South Street,Rydalmere,NSW,2116,"2-8 South Street, Rydalmere, NSW, 2116",-33.8153853,151.0332666
0019S0000070JNZ,,660 Somerville Road,Sunshine West,VIC,3020,"660 Somerville Road, Sunshine West, VIC, 3020",-37.8051671,144.8169202
0019S0000070KTE,,93-97 Merrindale Drive,Croydon South,VIC,3136,"93-97 Merrindale Drive, Croydon South, VIC, 3136",-37.813893,145.2953632
001ON000000XQOR,,40 Willung Road,ROSEDALE,VIC,3847,"40 Willung Road, ROSEDALE, VIC, 3847",-38.1578342,146.7878124
001ON0000036HNG,,"Unit Level 1, 74 Smith Stree",SOUTHPORT,QLD,4215,"Unit Level 1, 74 Smith Stree, SOUTHPORT, QLD, 4215",,
001ON0000038FRW,,"Level 5, 3 Thomas Holt Drive,",Macquarie Park,NSW,2113,"Level 5, 3 Thomas Holt Drive, Macquarie Park, NSW, 2113",,
001ON000003E0JB,,Unit 14/87 Webster Road,Stafford,QLD,4053,"Unit 14/87 Webster Road, Stafford, QLD, 4053",-27.4155685,153.0161375
001ON000005AMYS,,1/87-91 Heatherdale Road,Ringwood,VIC,3134,"1/87-91 Heatherdale Road, Ringwood, VIC, 3134",-37.8254173,145.2136963
001ON000005RPGM,,"43 Huntingwood Drive,",Jamisontown,NSW,2148,"43 Huntingwood Drive, Jamisontown, NSW, 2148",-33.8798759,151.0435749
001ON00000B10XF,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000BVHYW,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000BDJCG,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000BDJZQ,,"Unit 3, 339 Archerfield Road",RICHLANDS,QLD,4077,"Unit 3, 339 Archerfield Road, RICHLANDS, QLD, 4077",-27.5882868,152.9585252
001ON00000DYA2U,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000FGZQJ,,PO Box 2010 KDC,KINGSTON,TAS,7050,"PO Box 2010 KDC, KINGSTON, TAS, 7050",,
001ON00000I7SMD,,#N/A,#N/A,#N/A,#N/A,,,
001ON00000J5QQP,,13 Burke Road,MALVERN EAST,VIC,3145,"13 Burke Road, MALVERN EAST, VIC, 3145",-37.87685,145.0478035
001ON00000JFZWU,,"18 Birrabeen Court,",Narangba,QLD,4504,"18 Birrabeen Court, Narangba, QLD, 4504",-27.1850831,152.9364493
001ON00000JFA2Q,,2 Merrindale Drive,CROYDON SOUTH,VIC,3136,"2 Merrindale Drive, CROYDON SOUTH, VIC, 3136",-37.8136216,145.2889706
